abs_change_baseline_late_to_distant_future_max
8.45
6.788888888888889
7.083333333333333
3.166666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
7.366666666666667
7.733333333333333
0.0
0.0
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
10.450000000000001
9.288888888888888
7.366666666666667
7.733333333333333
7.366666666666667
7.733333333333333
7.366666666666667
7.733333333333333
10.200000000000001
10.733333333333334
7.3500000000000005
6.266666666666667
10.200000000000001
10.733333333333334
10.200000000000001
10.733333333333334
10.200000000000001
10.733333333333334
10.200000000000001
10.733333333333334
12.633333333333335
14.977777777777778
12.633333333333335
14.977777777777778
12.633333333333335
14.977777777777778
12.633333333333335
14.977777777777778
12.633333333333335
14.977777777777778
12.633333333333335
14.977777777777778
11.15
13.522222222222224
11.15
13.522222222222224
0.5
0.6888888888888889
0.5
0.6888888888888889
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
9.916666666666668
11.7
9.916666666666668
11.7
9.916666666666668
11.7
9.916666666666668
11.7
9.916666666666668
11.7
6.1
6.344444444444444
6.1
6.344444444444444
10.716666666666667
12.3
0.05555555555555555
0.05555555555555555
11.15
13.522222222222224
2.1666666666666665
1.1222222222222222
6.1
6.344444444444444
6.1
6.344444444444444
7.083333333333333
3.166666666666667
9.55
10.655555555555555
10.149999999999999
11.51111111111111
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.450000000000001
9.288888888888888
10.133333333333333
8.966666666666665
10.133333333333333
8.966666666666665
7.083333333333333
3.166666666666667
8.966666666666667
10.055555555555557
8.966666666666667
10.055555555555557
13.266666666666666
8.57777777777778
7.083333333333333
3.166666666666667
12.466666666666669
14.566666666666666
12.466666666666669
14.566666666666666
4.433333333333334
2.9
4.433333333333334
2.9
4.433333333333334
2.9
4.433333333333334
2.9
4.433333333333334
2.9
5.483333333333333
3.977777777777778
5.483333333333333
3.977777777777778
5.483333333333333
3.977777777777778
8.616666666666667
9.633333333333333
8.616666666666667
9.633333333333333
11.066666666666668
13.333333333333332
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
6.316666666666666
2.966666666666667
10.416666666666668
11.3
10.599999999999998
12.722222222222223
10.599999999999998
12.722222222222223
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
9.55
10.655555555555555
10.183333333333334
11.288888888888888
10.183333333333334
11.288888888888888
10.783333333333335
12.71111111111111
10.783333333333335
12.71111111111111
10.783333333333335
12.71111111111111
10.783333333333335
12.71111111111111
10.783333333333335
12.71111111111111
10.783333333333335
12.71111111111111
10.783333333333335
12.71111111111111
